tree_iso_3166_1,tree_exiohybrid4_reg,comment,prefixed_id,skos_uri
ES,ES,one-to-one correspondence,c37cf24f-c73a-449d-a8f5-44d78eabc9ff,http://www.w3.org/2004/02/skos/core#exactMatch
LK,WA,many-to-one correspondence,a3ef0f08-3c44-4baf-9334-aea10185f335,http://www.w3.org/2004/02/skos/core#closeMatch
BL,WL,many-to-one correspondence,36036bb5-b131-47ff-9a69-4aaca3c1e081,http://www.w3.org/2004/02/skos/core#closeMatch
SH,WF,many-to-one correspondence,3fc528f2-86c8-4aae-838d-cedf2ba3addd,http://www.w3.org/2004/02/skos/core#closeMatch
KN,WL,many-to-one correspondence,fb3d87b4-42be-456b-9ebb-870dc560bab6,http://www.w3.org/2004/02/skos/core#closeMatch
LC,WL,many-to-one correspondence,63a666d6-d764-4d8e-92c1-1f794631c024,http://www.w3.org/2004/02/skos/core#closeMatch
PM,WL,many-to-one correspondence,8e42e77c-2838-4a79-8c3c-b7b5e647e957,http://www.w3.org/2004/02/skos/core#closeMatch
VC,WL,many-to-one correspondence,225bdec1-0e34-4004-9019-cb0f7984cf4c,http://www.w3.org/2004/02/skos/core#closeMatch
SD,WF,many-to-one correspondence,81ea653f-6f03-4c32-80b8-31215ff63f82,http://www.w3.org/2004/02/skos/core#closeMatch
SR,WL,many-to-one correspondence,22fb5e10-5ddc-41d7-9463-a05101f2e227,http://www.w3.org/2004/02/skos/core#closeMatch
SJ,WE,many-to-one correspondence,76967975-b3bb-4bb9-a25d-1554b65dfb68,http://www.w3.org/2004/02/skos/core#closeMatch
SE,SE,one-to-one correspondence,0552d381-52a8-4a0c-846d-08108726a8ef,http://www.w3.org/2004/02/skos/core#exactMatch
CH,CH,one-to-one correspondence,e1cba760-9bc2-464e-b598-5537ca1097a2,http://www.w3.org/2004/02/skos/core#exactMatch
SY,WM,many-to-one correspondence,7f2f15fb-d825-4495-bf06-c62895408717,http://www.w3.org/2004/02/skos/core#closeMatch
TW,TW,one-to-one correspondence,f6133302-757e-48f8-a3ce-ee347c4b0c23,http://www.w3.org/2004/02/skos/core#exactMatch
TJ,WA,many-to-one correspondence,bb1b6397-779c-4ced-a1b1-3f044856d641,http://www.w3.org/2004/02/skos/core#closeMatch
TZ,WF,many-to-one correspondence,1cd231ee-dda5-4f0f-9ed2-c69cf0348298,http://www.w3.org/2004/02/skos/core#closeMatch
TH,WA,many-to-one correspondence,7b02fe99-6076-4106-a038-83bdc5705c7e,http://www.w3.org/2004/02/skos/core#closeMatch
TL,WA,many-to-one correspondence,c6e89048-89b3-456b-98c5-132689db6533,http://www.w3.org/2004/02/skos/core#closeMatch
TG,WF,many-to-one correspondence,27978f92-e41a-46ff-860a-7cbbd5303a2d,http://www.w3.org/2004/02/skos/core#closeMatch
TK,WA,many-to-one correspondence,6dceb577-683b-43e6-b3f5-4b1789e9fa99,http://www.w3.org/2004/02/skos/core#closeMatch
TO,WA,many-to-one correspondence,e37d67a9-c011-4c77-aeb5-5276acc86703,http://www.w3.org/2004/02/skos/core#closeMatch
TT,WL,many-to-one correspondence,3f58b19b-e2a3-4e29-8f74-6ec477ebcd7b,http://www.w3.org/2004/02/skos/core#closeMatch
TN,WF,many-to-one correspondence,683f0970-41db-4416-ab47-01e72c346cb7,http://www.w3.org/2004/02/skos/core#closeMatch
TR,TR,one-to-one correspondence,e24cf953-bd5e-4956-aeac-933c94657f2a,http://www.w3.org/2004/02/skos/core#exactMatch
TM,WA,many-to-one correspondence,46ea0c3d-abde-424a-beb8-21a68bc9c5dd,http://www.w3.org/2004/02/skos/core#closeMatch
TC,WL,many-to-one correspondence,e3fa116c-0056-46a9-be2a-82798e74ce72,http://www.w3.org/2004/02/skos/core#closeMatch
TV,WA,many-to-one correspondence,2e49cc5f-8595-4a3f-a431-0da1ae859ad8,http://www.w3.org/2004/02/skos/core#closeMatch
UG,WF,many-to-one correspondence,7b5dcb29-4270-47b1-a041-8c5587eb6a3d,http://www.w3.org/2004/02/skos/core#closeMatch
UA,WE,many-to-one correspondence,4ce9ff57-6267-4306-8e29-ebf4f9131345,http://www.w3.org/2004/02/skos/core#closeMatch
AE,WM,many-to-one correspondence,9a931207-0965-4ceb-be1c-61fe7de41022,http://www.w3.org/2004/02/skos/core#closeMatch
GB,GB,one-to-one correspondence,cfc89257-c9bc-4295-89c7-a1ecaeaddb76,http://www.w3.org/2004/02/skos/core#exactMatch
US,US,one-to-one correspondence,abfdaf00-9d27-4b62-96ac-09252a510e1c,http://www.w3.org/2004/02/skos/core#exactMatch
UM,WA,many-to-one correspondence,0b5844ed-fbb2-4ea1-9c45-d0343e818a5d,http://www.w3.org/2004/02/skos/core#closeMatch
VI,WL,many-to-one correspondence,ae61f3ef-3303-48f6-bff7-aa17a4592733,http://www.w3.org/2004/02/skos/core#closeMatch
UY,WL,many-to-one correspondence,0366192a-a492-4e01-8287-685249b227ea,http://www.w3.org/2004/02/skos/core#closeMatch
UZ,WA,many-to-one correspondence,322c5a1b-4a4c-457d-a357-2456c8a588e0,http://www.w3.org/2004/02/skos/core#closeMatch
VU,WA,many-to-one correspondence,737a7047-c785-4431-be46-2fdb460d8cb5,http://www.w3.org/2004/02/skos/core#closeMatch
VA,WE,many-to-one correspondence,9d910e68-77ca-40d8-a811-6ae2813ff57c,http://www.w3.org/2004/02/skos/core#closeMatch
VE,WL,many-to-one correspondence,1e32b08b-5230-49c8-a429-6b791c43ef3e,http://www.w3.org/2004/02/skos/core#closeMatch
VN,WA,many-to-one correspondence,c3757643-c812-4fb2-ba45-c3ffa0181b9f,http://www.w3.org/2004/02/skos/core#closeMatch
WF,WA,many-to-one correspondence,af30e269-4d28-48ef-924a-7430632cc9fc,http://www.w3.org/2004/02/skos/core#closeMatch
EH,WF,many-to-one correspondence,07a583fe-e98a-4708-950c-8c100d56bc1a,http://www.w3.org/2004/02/skos/core#closeMatch
YE,WM,many-to-one correspondence,9317e1a3-7e16-4444-bd9c-9f068e644c28,http://www.w3.org/2004/02/skos/core#closeMatch
ZM,WF,many-to-one correspondence,7a2d5526-2241-47ed-9d66-f8dd13d3c38d,http://www.w3.org/2004/02/skos/core#closeMatch
ZW,WF,many-to-one correspondence,5e46ded1-3ea0-4412-afa2-15b234b69946,http://www.w3.org/2004/02/skos/core#closeMatch
world,world,one-to-one correspondence,962cbc98-7493-4a17-88ef-1b8fb2685b3c,http://www.w3.org/2004/02/skos/core#exactMatch
